OBJECTID,price,m2,rooms_number,market,building_type,floor_no,building_floor,windows_type,heating,build_year,construction,rent,building_ownership,latitude,longitude,building_material,metro_distance,bust_tram_distance,rail_distance,centre_travel_time,park_distance,uniqueID,district_numerical
1286,920000.0,43.0,2,1,1,6,7,1,5,2017,0,670.0,3,52.2725873464,20.9573160253,0,494.16,426.59,2097.11,18,12.0,1291,3
9888,1490000.0,80.0,3,1,1,3,3,1,5,2000,0,920.0,0,52.1334047,21.0660575,1,110.91,240.44,5150.97,28,685.0,9920,12
4193,783000.0,54.0,3,1,0,0,4,1,5,2023,1,360.0,0,52.3422603,20.9374115,9,5646.61,306.88,2929.4,28,2121.74,4205,2
3579,999999.0,64.5,3,1,0,1,3,1,5,2000,0,1300.0,0,52.1909083122,20.9678185504,0,3146.06,395.44,668.67,18,114.0,3588,16
6968,668000.0,41.8,2,1,6,3,3,1,5,1948,2,0.0,0,52.2602632,21.0383325455,9,530.66,84.21,470.66,15,154.0,6990,7
1092,918000.0,71.74,3,0,1,0,1,1,5,2025,3,0.0,3,52.202152,21.13815,9,8107.96,251.03,1915.53,19,1409.0,1097,13
12123,628321.0,29.88,1,0,0,1,7,1,5,2026,1,0.0,0,52.1670978,21.008194,8,1328.74,302.06,1432.2,20,176.0,12165,4
74,499000.0,36.27,2,1,1,4,4,2,5,1960,0,0.0,0,52.1942004197,20.8976948705,7,5057.6,145.26,904.93,23,127.0,74,11
6445,726000.0,39.4,2,1,6,1,2,1,5,1936,0,800.0,0,52.26017,20.89493,1,2607.33,194.63,4630.98,25,2107.5,6466,1
13346,960000.0,58.43,3,1,6,0,3,1,5,1958,2,750.0,0,52.20594,21.02986,1,1398.4,99.73,3081.7,14,14.0,13396,4
10500,3752000.0,134.0,4,1,0,1,6,1,5,2007,0,0.0,0,52.2008883,21.0385965496,9,1784.21,139.02,3711.22,13,70.0,10536,4
5906,525336.0,33.04,1,0,1,1,6,1,5,2025,1,470.0,0,52.2596382,21.0561539,8,790.48,218.06,598.19,16,248.0,5926,7
4490,850460.0,32.71,1,1,0,3,28,1,5,2021,0,0.0,0,52.23464,20.99066,9,482.09,53.02,975.81,7,528.0,4504,17
292,1017282.0,63.98,3,0,1,1,6,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,294,7
11153,1340000.0,63.8,2,1,0,2,4,1,5,2010,0,500.0,0,52.17757,21.02097,9,430.58,117.09,2339.2,18,1228.0,11193,4
5426,550000.0,32.5,1,1,1,8,10,1,5,1974,0,600.0,0,52.1813598,21.01139059,7,733.24,207.98,1669.88,18,1084.0,5446,4
10680,2819000.0,94.0,4,1,1,1,2,1,5,2024,0,0.0,0,52.18233,21.04289,8,1259.06,141.33,3825.84,19,927.0,10716,4
5033,2380000.0,117.0,3,1,0,4,6,0,5,2006,0,1400.0,0,52.270880549,20.9750047735,7,151.78,162.88,1652.53,14,170.0,5052,18
2090,799000.0,46.5,2,1,1,7,7,1,5,2018,0,800.0,0,52.16234,20.9958,9,2137.21,248.24,699.56,22,309.0,2096,12
6045,514000.0,35.0,2,0,1,2,2,1,5,0,0,0.0,0,52.3105942,21.0773431,9,2709.62,357.89,3637.41,21,946.0,6066,2
1802,699000.0,25.39,1,1,1,3,5,1,5,1950,3,0.0,0,52.2424752,20.9956744,6,424.1,50.29,1854.17,6,471.0,1807,9
12846,865000.0,61.0,3,0,1,1,5,1,5,0,3,0.0,3,52.25483,21.07778,9,2347.44,237.8,1616.75,15,259.0,12893,6
3838,710000.0,35.09,2,0,1,0,4,1,5,2025,0,0.0,0,52.3102751,21.0620732,9,2160.73,47.51,3786.83,20,225.0,3847,2
7878,1290000.0,63.64,3,1,0,11,17,1,5,2018,0,850.0,0,52.23,21.08,1,3074.24,267.77,2866.11,14,172.0,7901,6
3510,519000.0,26.23,1,1,1,3,4,1,5,1957,3,450.0,0,52.25311,20.99742,1,538.18,46.21,749.52,9,200.0,3519,9
319,887900.0,44.4,2,1,1,3,4,1,5,2025,1,450.0,0,52.1559983544,21.0826299561,8,2407.08,229.2,6609.41,23,762.0,321,15
3388,840000.0,56.1,3,1,1,4,4,1,5,0,0,0.0,1,52.185374,21.051934,9,1929.21,47.66,4473.54,16,257.0,3397,4
7434,679000.0,36.0,2,1,1,4,12,1,5,1964,2,0.0,0,52.22002,20.9729,9,1230.65,74.03,493.14,9,885.0,7457,5
12695,899000.0,39.5,2,1,1,10,15,1,5,0,0,750.0,0,52.23463,20.99604,9,159.36,132.68,1030.86,6,334.0,12740,17
7108,699000.0,36.0,2,1,0,4,5,1,5,2016,0,550.0,0,52.19592,21.01403,0,237.06,43.31,2306.9,10,361.0,7130,4
1826,1499000.0,84.0,4,1,0,11,13,1,5,2004,0,0.0,0,52.16594,21.01534,9,889.21,107.21,1914.55,19,400.0,1831,4
10181,950000.0,27.0,1,1,1,1,15,1,5,1970,0,300.0,3,52.2406631,21.0030551,6,396.57,245.25,1836.48,4,130.0,10214,9
6188,1450000.0,65.17,3,1,0,3,6,2,5,2019,0,1000.0,0,52.1774978418,21.0420817804,7,1144.7,216.83,3776.07,19,446.0,6209,4
145,705007.0,62.39,4,0,1,1,2,1,5,2025,1,0.0,0,52.3522606246,21.0389229438,9,6533.32,37.2,4134.02,27,1747.0,146,2
8420,990000.0,66.15,3,1,1,11,11,1,5,1980,0,1150.0,1,52.23724,20.93822,9,337.53,153.77,1389.6,18,727.0,8444,17
10865,800000.0,42.36,2,1,1,5,6,1,5,2018,0,656.0,0,52.23,21.08,9,3074.24,267.77,2866.11,14,172.0,10901,6
9390,1614945.0,95.6,4,0,1,0,3,1,5,2025,1,0.0,0,52.2060453563,21.0770536442,9,4386.98,171.9,4538.31,14,576.0,9416,4
13082,1700000.0,50.0,2,1,6,2,3,1,2,1894,0,0.0,0,52.2241,21.0164,9,496.95,88.56,1317.63,3,373.0,13132,9
3890,1495000.0,65.98,3,1,6,3,4,1,5,0,0,700.0,0,52.206095,21.0074296,9,179.97,131.44,2316.62,11,225.0,3899,4
12841,858000.0,58.0,3,0,0,4,6,1,5,2025,1,0.0,0,52.2011,20.94291,9,3760.76,339.59,474.76,17,901.0,12888,16
12712,1430000.0,71.0,3,1,0,3,6,1,5,0,0,0.0,0,52.1750919,21.0008839,9,1652.59,57.14,1106.63,17,647.0,12757,4
7317,1320600.0,71.0,3,1,0,4,11,1,5,2023,1,0.0,0,52.22187,20.93719,9,1936.33,77.94,1092.84,15,996.0,7339,17
1831,871000.0,67.0,3,1,1,0,3,1,5,2010,0,1200.0,0,52.3601412,21.03437841,1,7373.61,272.93,4223.19,31,2516.29,1836,2
3845,1149000.0,74.49,5,1,6,3,3,1,5,1950,2,800.0,0,52.20201,21.01634,1,385.24,252.26,2627.47,11,397.0,3854,4
86,1499000.0,82.03,3,1,1,4,4,1,5,2005,0,1500.0,0,52.16606,21.07795,9,2825.73,212.91,6196.61,22,582.0,86,15
2808,990000.0,63.0,3,1,1,2,2,1,0,2009,0,800.0,0,52.17825,20.9427,0,5196.91,249.1,1542.07,22,1868.0,2817,16
1220,830000.0,66.0,2,1,1,4,4,1,5,2003,0,750.0,0,52.19802,20.98093,9,2101.41,117.16,511.71,13,485.0,1225,5
9344,2490000.0,82.0,3,1,6,1,4,2,5,1938,3,1200.0,3,52.2131933,21.0197658,9,568.75,102.41,2341.52,6,312.0,9370,4
9903,1090000.0,52.0,2,1,0,1,4,1,5,2017,0,450.0,0,52.2715484,20.9228101,1,2001.26,158.8,3734.44,22,426.0,9935,3
2767,699000.0,37.5,2,1,1,1,3,1,5,2017,3,0.0,3,52.23283,20.91537,9,668.5,115.21,2918.02,21,315.0,2775,1
3493,1390000.0,80.0,3,1,0,1,8,1,5,2014,0,1000.0,0,52.2452614838,20.9595101198,1,820.37,209.16,120.37,16,226.0,3502,17
8993,963000.0,55.8,4,1,1,4,4,0,5,1978,0,1400.0,0,52.2089937704,21.0375899693,6,1779.48,249.79,2815.46,12,85.0,9018,4
6819,710000.0,41.6,1,1,1,0,4,1,5,2010,0,600.0,0,52.16516,21.07009,9,2374.63,35.45,5659.63,23,233.0,6841,15
3108,569000.0,38.5,2,1,1,1,5,1,5,2000,0,0.0,0,52.32109,20.93855,9,3328.62,142.68,3519.56,25,822.0,3117,2
595,1259000.0,82.0,4,0,1,1,5,1,5,2026,1,0.0,3,52.2541139,21.0742249,6,2165.54,52.21,1362.75,15,226.0,599,6
12336,849000.0,63.0,3,1,0,1,3,1,5,0,0,0.0,3,52.1861810847,21.0638653177,9,2744.26,36.04,5294.0,16,324.0,12379,4
12201,730000.0,39.0,2,1,1,3,3,1,5,1950,0,440.0,0,52.20862195,21.01056206,1,157.31,93.61,2333.82,9,268.0,12243,4
3612,739000.0,49.0,3,1,1,8,12,1,5,0,0,750.0,0,52.2247244,20.9138537,9,1552.96,161.94,2056.32,19,400.0,3621,1
3283,1150000.0,63.0,3,1,1,10,10,1,5,1970,0,0.0,1,52.1923784,20.9961108,4,1273.25,55.79,1071.82,15,718.0,3292,4
7969,970880.0,60.68,3,0,0,0,7,1,5,2024,3,800.0,0,52.24584,20.91931,9,718.98,237.8,2703.98,22,182.0,7992,1
13593,535000.0,27.0,1,1,1,4,4,1,5,1968,0,450.0,1,52.29102,20.9455,4,662.37,252.62,4290.28,21,232.0,13643,3
13137,1280000.0,85.0,3,1,1,3,4,1,5,2004,0,1200.0,1,52.2697886878,21.0598500625,6,587.52,52.91,821.81,16,586.0,13187,10
13183,1100000.0,84.0,3,1,1,6,19,1,5,1984,0,1320.0,3,52.238691,21.0936441,6,3528.69,412.59,1529.78,13,82.0,13233,6
62,920000.0,44.16,2,1,0,5,7,1,5,2019,0,750.0,0,52.1758841243,20.9906163265,7,2262.08,144.77,542.89,19,837.0,62,4
6389,1275690.0,65.0,3,1,1,2,3,1,5,1951,2,800.0,0,52.24684115,20.99653339,1,316.21,41.97,1389.86,10,134.0,6410,9
12926,445000.0,21.5,1,1,1,4,4,1,5,1963,0,0.0,3,52.22116286,20.981730217,9,941.88,99.39,480.14,8,599.0,12976,5
4520,1460000.0,73.4,4,1,1,1,5,1,5,2024,0,0.0,0,52.1932007294,20.937159227,9,4723.01,146.98,153.54,19,1652.0,4535,16
10000,4803760.0,161.2,4,1,0,1,7,2,5,0,0,3000.0,0,52.23892,21.02029,9,289.43,196.89,777.51,8,73.0,10032,9
13223,1221325.25,65.0,3,0,1,2,8,1,5,2025,0,0.0,0,52.18633,20.99912,9,1236.43,139.36,1068.36,15,1419.0,13273,4
11100,835000.0,97.59,5,0,1,1,2,1,5,2025,1,0.0,0,52.18948,20.86741,8,6289.91,213.83,249.57,25,625.0,11140,11
11584,745000.0,45.0,2,1,1,5,10,1,5,1972,0,766.0,1,52.2679639,20.9689166,6,452.53,335.67,1337.42,15,35.0,11624,18
12189,849000.0,60.0,3,1,1,2,3,1,5,1986,0,850.0,0,52.14014955,21.040927846,6,1011.68,104.49,3652.1,24,245.0,12231,12
11576,1600000.0,97.5,5,1,1,1,5,1,5,2022,0,1500.0,0,52.22307005,20.8959020353,6,2084.3,96.55,1967.2,21,1622.0,11616,1
13906,687050.0,52.85,2,0,1,1,2,1,0,2024,3,0.0,0,52.2962519,20.8822761,6,3189.1,255.51,7591.05,26,2758.6,13957,3
8073,750000.0,60.3,3,1,1,9,15,1,5,1980,0,850.0,1,52.28238,21.06537,4,220.79,392.46,1112.66,20,285.0,8096,10
13751,818000.0,41.0,1,1,1,1,14,1,5,2002,0,800.0,0,52.291902211,21.0504290513,9,50.84,57.5,2508.68,20,512.0,13802,10
6875,1798000.0,98.79,4,0,0,3,4,2,5,2024,1,0.0,3,52.1582,21.08312,9,2597.2,97.42,6606.21,22,542.0,6897,15
959,1460000.0,56.5,2,1,6,2,2,1,2,1934,0,680.0,0,52.2347101,21.0538716,1,1453.53,20.79,1308.42,8,437.0,963,6
13012,2599000.0,190.0,5,0,2,1,2,2,2,2025,0,0.0,0,52.1625998995,21.1227128876,1,5098.94,438.16,5100.96,26,312.0,13062,15
1514,690000.0,47.0,3,1,1,1,4,1,5,1970,0,800.0,0,52.1932172,20.9665511,4,3160.27,171.87,401.09,17,274.0,1519,16
2291,742000.0,53.0,3,1,1,2,4,1,5,0,0,0.0,0,52.1910174,20.8963716,1,5422.59,240.71,973.84,22,430.0,2297,11
13525,1025000.0,65.0,3,1,1,9,9,1,5,1988,2,984.0,0,52.25152,20.92553,9,1254.18,144.99,2351.06,22,610.0,13575,1
10810,1847000.0,52.75,2,0,0,6,9,2,5,0,1,0.0,3,52.22864,20.99712,9,431.58,177.1,513.43,5,384.0,10846,17
1480,920000.0,44.16,2,1,0,5,7,1,5,2019,0,750.0,0,52.1758841243,20.9906163265,7,2262.08,144.77,542.89,19,837.0,1485,4
7552,595000.0,50.0,2,1,1,0,3,1,5,2007,0,670.0,3,52.33408085,20.94743414,1,4874.87,222.06,2615.86,27,1311.0,7575,2
9545,778000.0,48.0,3,1,1,11,15,1,5,1972,1,960.0,1,52.234665,20.989488,3,558.71,93.36,984.34,7,591.0,9571,17
8815,450000.0,26.0,1,1,6,2,4,1,5,1951,2,600.0,0,52.2385765,20.9880887,1,856.1,80.17,1428.09,8,572.0,8840,17
4610,799500.0,54.81,3,1,1,0,13,1,5,1977,2,1000.0,0,52.1941292,21.0620755,4,2943.88,175.02,4968.72,15,499.0,4625,4
8508,765000.0,47.34,2,1,0,2,5,1,5,2023,0,0.0,0,52.2409,21.10621,9,4327.99,75.25,987.01,16,272.0,8533,6
13106,840000.0,35.2,2,1,6,2,3,1,5,1956,0,543.0,0,52.2423753,20.9871904,1,937.53,45.55,1822.6,9,783.0,13156,17
4937,1947000.0,66.0,2,1,0,3,10,0,5,2012,0,857.0,0,52.1884679,20.9931498,9,1583.39,35.64,1006.04,14,1094.0,4954,4
9626,2550000.0,79.0,4,1,6,1,4,1,2,1860,0,0.0,0,52.2248001342,21.006760469,1,668.53,204.53,1075.85,4,645.0,9656,9
11559,658000.0,43.8,3,1,1,6,15,0,5,1978,0,900.0,1,52.2710238,20.9299082,4,1776.63,70.16,3332.89,20,199.0,11599,3
11334,892320.0,53.78,2,1,1,5,5,1,5,2024,3,0.0,0,52.23162,21.11164,9,4930.43,235.35,1737.46,16,967.0,11374,6
10386,1755927.25,86.35,4,0,0,1,9,1,5,2025,1,0.0,0,52.18081,21.00122,9,1392.01,214.17,971.95,18,1244.0,10422,4
7417,679000.0,44.6,2,1,0,0,5,1,5,2013,0,594.0,0,52.18896,20.89929,1,5609.95,123.29,1271.55,22,691.0,7440,11
7256,646415.0,40.15,2,0,1,1,8,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,7278,7
11815,1390000.0,106.0,4,1,1,4,5,1,5,1956,3,518.0,0,52.24095,21.08154,9,2666.92,94.11,1991.82,12,754.0,11856,6
12240,1505000.0,86.0,4,1,1,1,6,1,5,2005,0,1680.0,0,52.1910174,20.8963716,6,5422.59,240.71,973.84,22,430.0,12282,11
10844,644000.0,34.0,1,1,0,4,7,1,5,2024,0,500.0,0,52.20438365,20.9369933748,6,3641.69,308.05,314.62,19,1226.0,10880,16
5059,775000.0,51.0,3,0,1,1,3,1,5,2024,1,461.0,0,52.3365764,21.0293071,9,4736.59,241.21,2955.04,24,83.0,5078,2
128,2034670.0,76.78,3,0,0,1,3,1,5,2024,1,0.0,0,52.2085527,21.0449471,6,2240.65,234.33,3017.06,13,448.0,129,4
7848,1500000.0,40.0,2,1,0,2,7,1,5,2017,3,0.0,3,52.23991,21.02408,9,432.58,191.3,739.77,9,76.0,7871,9
9056,877000.0,90.0,4,1,1,1,1,1,0,1963,2,0.0,0,52.17506,21.20236,1,10502.2,256.89,287.58,27,602.0,9082,13
7801,1660000.0,104.3,4,1,0,4,5,2,5,2005,0,900.0,0,52.2527197,20.9343102,0,1376.04,84.46,1824.12,20,274.0,7824,1
12623,1152018.0,51.66,2,0,1,2,8,1,3,2024,0,0.0,0,52.2248,20.9749,9,715.95,370.8,690.91,9,969.0,12668,17
6707,1699000.0,108.6,4,0,1,4,6,1,5,2026,3,0.0,3,52.22447,20.88166,9,2645.0,370.16,2147.85,26,2392.05,6728,1
6612,835834.0,44.06,1,0,1,1,8,1,5,2026,1,0.0,3,52.22444,20.95301,0,1222.1,348.11,628.54,15,567.0,6633,17
9385,1350000.0,74.46,4,0,1,4,6,1,5,2025,1,950.0,0,52.23057,21.10957,9,4837.5,173.47,1911.02,19,1107.0,9411,6
11643,962766.0,55.2,3,0,1,1,3,1,5,2025,1,0.0,0,52.2060453563,21.0770536442,9,4386.98,171.9,4538.31,14,576.0,11684,4
11161,1309297.32,68.96,3,0,0,0,9,1,5,2025,3,0.0,3,52.1895521584,21.0158500692,3,58.2,47.2,2225.58,13,419.0,11201,4
9293,330382.0,16.2,1,0,1,3,3,1,5,2025,1,0.0,0,52.23842,21.08812,9,3171.11,204.01,1800.61,14,454.0,9319,6
13642,543200.0,27.42,1,0,1,1,3,1,5,2026,1,0.0,0,52.2286508,20.8737166,1,2885.45,512.67,2765.93,23,3090.74,13692,1
276,1820000.0,41.36,2,0,1,6,8,1,5,2026,1,0.0,0,52.23387136,20.991566814,9,398.79,57.19,890.41,6,543.0,277,17
6082,940657.0,51.97,2,0,1,6,11,1,5,2025,1,0.0,0,52.1868096699,21.0632892073,9,2721.15,20.61,5264.14,15,369.0,6103,4
13425,1050000.0,52.0,3,1,1,0,3,1,5,1962,0,850.0,0,52.24379,20.95169,1,665.94,256.5,567.37,16,56.0,13475,17
1273,895000.0,45.87,2,1,0,1,4,1,5,2019,0,575.0,0,52.1837411381,21.0802969562,9,3820.34,57.67,6340.84,18,623.0,1278,15
6557,479000.0,24.0,1,1,1,3,10,1,5,1970,0,480.0,0,52.20342,20.96807,9,2748.26,87.0,738.95,14,280.0,6578,5
11091,1615000.0,73.0,3,1,0,7,7,2,5,2007,0,700.0,0,52.1974665639,21.0456324661,6,2119.51,87.95,4196.47,14,266.0,11131,4
3061,1900000.0,154.0,4,1,0,1,2,1,2,2001,0,600.0,0,52.12798213,21.09503746,1,1976.93,126.07,7100.86,28,1171.0,3070,15
6995,1240000.0,108.0,3,1,1,3,6,1,5,2001,3,1900.0,3,52.1365857,21.0502547,9,611.09,62.51,4144.4,25,188.0,7017,12
1898,1980000.0,85.0,4,1,6,4,5,1,5,1900,0,0.0,0,52.2317181766,21.0004643424,1,138.31,68.01,911.88,5,604.0,1903,9
12576,1340000.0,46.83,2,1,1,3,6,2,5,1912,0,720.0,0,52.23587,21.02137,9,300.57,193.84,502.67,8,101.0,12621,9
12156,999000.0,78.0,3,1,1,4,5,1,5,2013,3,0.0,0,52.183640732,20.8682215048,6,6838.26,149.41,856.6,25,1154.0,12198,11
12828,778000.0,62.3,3,1,1,3,4,1,5,1977,0,0.0,1,52.1928642028,20.8631155329,4,6122.03,177.72,472.74,28,739.0,12875,11
5937,898000.0,74.9,2,1,1,2,2,1,5,2009,0,1100.0,0,52.310146,21.060692,9,2118.62,90.71,3696.61,20,181.0,5957,2
13760,2900000.0,88.0,3,1,6,3,5,2,5,1928,3,0.0,3,52.222658,21.0198321,9,431.0,130.68,1339.1,4,101.0,13811,9
3170,3971000.0,99.67,4,1,0,3,6,2,5,2016,0,2059.0,0,52.2297,21.03405,9,1130.56,72.19,596.89,6,40.0,3179,9
13982,680000.0,54.73,2,1,6,0,4,1,3,1968,2,0.0,1,52.194453,20.89384,1,5090.09,150.17,643.51,23,134.0,14033,11
13941,738900.0,35.22,2,0,1,6,7,1,5,2025,1,0.0,0,52.2306,21.10796,9,4733.74,118.22,2012.46,18,1025.0,13992,6
716,1148000.0,65.0,3,1,1,4,8,1,5,2021,0,799.0,0,52.2343,21.1225,6,5558.71,209.02,939.16,19,909.0,720,6
9857,659498.0,55.42,3,0,1,1,5,1,5,2025,1,0.0,0,52.2745847,21.1174715,9,3878.66,16.3,2573.65,24,2643.59,9889,8
13477,1200000.0,55.0,2,1,0,11,28,1,5,2010,0,850.0,0,52.2542067561,20.984233141,6,775.02,69.05,699.37,12,304.0,13527,9
1119,839999.0,48.0,3,1,1,8,15,1,5,1972,2,825.0,1,52.23577,20.9948,9,310.9,61.49,1129.56,8,241.0,1124,17
10211,800000.0,45.36,2,1,1,2,2,1,5,2021,0,700.0,0,52.34136,21.05395,9,5470.03,228.58,4692.65,27,1739.0,10244,2
9153,1100000.0,57.0,3,1,0,6,9,1,5,2018,0,1000.0,0,52.24417,21.08526,1,2865.84,48.72,1605.35,15,463.0,9179,6
3839,809000.0,44.27,2,1,1,7,10,2,5,2009,0,500.0,0,52.24091,20.91133,9,191.41,97.39,3218.06,21,548.0,3848,1
7088,624000.0,52.0,3,0,1,1,2,1,5,0,1,0.0,0,52.3255337,21.0697677,9,3936.67,203.87,4993.27,24,1517.0,7110,2
2317,839000.0,53.3,3,1,1,2,10,1,5,1975,0,800.0,0,52.1774055291,21.0145498466,4,728.62,222.22,1907.55,17,1051.0,2324,4
5164,849000.0,55.6,3,1,1,1,10,1,5,1978,2,1000.0,0,52.1711567823,21.030135381,0,253.6,250.33,2984.5,20,708.0,5183,4
5834,650000.0,47.19,3,1,1,2,10,1,5,1966,2,700.0,0,52.16976365,21.0002894939,6,1773.25,100.06,984.89,20,143.0,5854,4
3470,720000.0,62.0,2,1,1,3,3,1,2,2004,1,242.0,0,52.1848794076,21.1335933762,1,7118.86,110.84,3219.95,19,641.0,3479,13
6827,469000.0,38.0,2,1,1,6,10,1,5,1973,2,560.0,1,52.28633,21.03265,9,789.03,86.47,1227.6,19,272.0,6849,10
11306,4350000.0,87.52,3,1,0,6,8,1,5,2021,0,0.0,0,52.23564,20.98847,9,662.95,138.07,1101.36,8,603.0,11346,17
3434,847000.0,48.0,3,1,6,5,6,1,5,1956,0,500.0,0,52.2601283108,21.0316459392,1,598.7,106.95,683.86,15,129.0,3443,7
4609,1000000.0,65.0,3,1,1,5,5,1,5,1997,0,1070.0,1,52.24671,21.08464,1,2802.83,99.78,1559.62,13,239.0,4624,6
6533,1795500.0,57.0,2,1,0,3,5,2,5,2005,0,1117.0,0,52.2056421,20.9961206,9,827.44,201.95,1726.94,10,201.0,6554,4
13333,1199000.0,94.0,3,1,6,4,4,1,2,1934,0,450.0,0,52.2022045,21.0426187,1,2083.36,39.2,3632.95,13,157.0,13383,4
6761,803655.0,59.53,3,0,1,3,3,1,5,2024,1,0.0,3,52.34659,20.93804,9,6130.0,372.87,2636.24,28,1661.0,6783,2
9706,840000.0,95.0,4,1,1,1,1,1,2,1992,2,0.0,0,52.21252,21.20043,0,11356.76,409.08,2356.14,27,1606.0,9737,13
4342,799000.0,58.3,3,1,1,3,4,1,0,2006,0,1000.0,0,52.3326,20.95092,1,4785.59,90.71,2382.22,25,1047.0,4354,2
6843,868000.0,62.0,3,1,0,1,10,1,5,0,0,0.0,3,52.283732505,21.0238997267,4,1103.33,203.51,732.42,17,846.0,6865,10
9928,680400.0,36.0,2,1,0,3,4,1,5,2024,1,0.0,0,52.1489268,21.0332441,1,729.78,50.1,3662.34,22,694.0,9960,12
13283,759000.0,38.0,1,1,6,1,4,1,5,1902,1,450.0,0,52.2177559,20.9814396,1,1321.04,81.27,838.29,9,267.0,13333,5
1865,549990.0,28.0,1,1,1,5,10,1,5,1963,0,545.0,0,52.2320093678,21.0620656812,9,2019.23,50.95,1880.65,11,617.0,1870,6
8347,683000.0,39.0,2,0,0,1,9,1,5,2025,1,0.0,0,52.2036799,21.07321,1,4122.8,185.31,4537.92,14,296.0,8371,4
10382,860561.76,78.24,4,1,1,1,2,1,5,2014,1,1200.0,0,52.2837976,20.901111,0,2045.91,101.06,5738.86,24,2208.19,10418,3
4464,599000.0,24.6,1,1,6,6,6,1,5,1950,0,650.0,1,52.2012734,21.0109725,1,172.56,141.83,2256.68,12,409.0,4476,4
3616,660000.0,40.0,2,1,1,0,3,1,5,2012,0,550.0,0,52.3329287866,20.9710500398,9,5409.17,323.53,1011.74,25,195.0,3625,2
6562,550000.0,29.0,1,1,1,11,16,1,5,1975,0,600.0,0,52.23784,21.00023,9,474.41,126.87,1469.86,8,18.0,6583,9
13485,849000.0,48.55,2,1,1,3,5,1,5,1997,0,670.0,0,52.18748,21.0611,1,2595.18,149.59,5127.1,17,216.0,13535,4
734,849000.0,48.0,2,1,1,1,4,1,5,1970,0,1000.0,0,52.23379,20.94274,9,573.84,115.51,1119.42,15,268.0,738,17
5703,655000.0,27.4,1,1,6,3,4,1,5,1938,0,0.0,0,52.2084488335,21.0398483276,1,1942.31,236.44,2913.17,14,175.0,5723,4
5408,370000.0,17.0,1,1,1,1,4,1,5,0,0,300.0,3,52.1970274,20.9800223,9,2175.88,149.45,402.02,14,595.0,5428,5
2458,789000.0,49.0,2,1,1,5,6,1,5,2012,3,800.0,0,52.1983331,20.9249221,1,4559.12,147.72,859.77,18,1128.0,2466,16
4960,985000.0,61.6,3,1,1,8,13,1,5,1980,0,890.0,1,52.2293325118,20.9064767274,4,1127.77,91.38,2633.11,21,880.0,4978,1
12777,1057968.0,66.96,3,0,1,1,11,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,12824,7
6551,1118000.0,62.5,3,1,6,1,4,1,5,2021,0,850.0,0,52.2395289,21.1056031,9,4310.15,231.28,1141.89,15,381.0,6572,6
9587,1270000.0,85.0,4,1,1,2,4,1,5,1992,0,0.0,0,52.2348,20.8992,1,1017.32,198.1,3290.21,25,1440.0,9613,1
13448,700000.0,27.0,2,1,1,6,15,1,5,1968,0,600.0,1,52.23444,20.99848,1,81.7,31.52,1077.98,6,341.0,13498,9
10491,800000.0,38.0,2,1,1,3,3,1,5,1953,0,550.0,0,52.27593,20.94941,1,612.42,105.1,2700.1,19,308.0,10527,3
3430,559000.0,28.0,2,1,6,0,2,1,5,1936,0,480.0,0,52.2476397157,20.9523573882,1,1053.22,61.74,471.01,19,479.0,3439,17
2956,425000.0,23.8,1,1,1,10,10,1,5,1971,2,424.0,1,52.266266686,20.962208713,4,863.22,64.77,1321.51,15,310.0,2965,18
3586,749000.0,45.8,2,1,0,10,14,2,5,2008,0,690.0,0,52.2816642,20.984463,1,1321.04,19.51,2410.65,16,291.0,3595,18
13119,1050600.0,52.53,2,1,1,11,25,1,5,2017,3,1100.0,3,52.233914,21.11267,9,4920.64,75.68,1599.56,14,706.0,13169,6
5351,1877670.0,67.3,3,1,0,1,4,1,5,2023,0,900.0,0,52.15608,21.08413,9,2491.58,267.65,6709.12,24,708.0,5371,15
10360,998000.0,54.17,3,1,1,0,6,1,5,2011,3,0.0,0,52.22137,20.93625,1,2003.66,83.29,1094.55,16,954.0,10396,17
10633,1050000.0,47.8,1,1,0,3,8,1,5,2022,0,0.0,3,52.2285007,20.9564785,1,769.72,59.72,175.73,11,327.0,10669,17
7718,1171740.0,69.7,3,0,0,1,7,1,5,2025,1,12.0,0,52.18049,20.99976,9,1491.5,183.94,870.51,17,1235.0,7741,4
13972,791651.0,44.97,2,0,1,1,3,1,5,2025,1,0.0,0,52.2067295573,21.0743443712,9,4187.69,45.83,4351.01,15,625.0,14023,4
3091,1148000.0,62.0,3,0,0,3,9,2,5,2025,3,0.0,0,52.1833264,21.007074,9,907.15,114.38,1412.41,15,1178.0,3100,4
4871,779000.0,55.3,2,1,1,11,15,1,5,1980,3,680.0,0,52.29332,20.92866,4,173.03,79.17,5096.59,22,1157.0,4887,3
9471,759000.0,45.0,2,1,6,3,6,1,5,1954,0,820.0,0,52.241485126,20.9759356317,1,1066.78,145.31,1218.25,12,1256.0,9497,17
3044,2743500.0,93.0,4,1,0,0,3,2,5,2015,0,1350.0,0,52.1312548746,21.0659143081,9,26.42,53.14,5119.34,27,813.0,3053,12
