OBJECTID,price,m2,rooms_number,market,building_type,floor_no,building_floor,windows_type,heating,build_year,construction,rent,building_ownership,latitude,longitude,building_material,metro_distance,bust_tram_distance,rail_distance,centre_travel_time,park_distance,uniqueID,district_numerical,is_duplicate,labels,geometry
554,4325000.0,144.19,4,1,0,8,8,1,5,2016,0,2000.0,0,52.22436,20.94414,9,1609.89,194.63,1116.16,14,515.0,558,17,False,0,POINT (20.94414 52.22436)
6261,750000.0,59.27,4,0,1,1,2,1,5,2024,1,600.0,0,52.3255199506,21.0621361323,3,3801.97,62.32,4491.4,24,1377.0,6282,2,False,2,POINT (21.0621361323 52.3255199506)
11777,1220000.0,72.0,6,1,1,6,8,1,5,1977,0,2300.0,0,52.2386868,20.9050879,9,504.86,27.48,3637.71,20,1001.0,11818,1,False,1,POINT (20.9050879 52.2386868)
11071,2150000.0,89.82,3,1,6,2,2,1,3,1960,1,580.0,3,52.2355257,21.0529350186,1,1343.13,48.04,1197.82,8,342.0,11110,6,False,0,POINT (21.0529350186 52.2355257)
8537,1675000.0,75.97,3,1,1,4,9,1,5,2009,0,0.0,0,52.1355787,21.04956235,9,722.5,156.53,4073.94,25,140.0,8562,12,False,1,POINT (21.04956235 52.1355787)
10934,1830000.0,116.1,4,1,1,1,3,2,5,2001,0,1400.0,1,52.13313,21.07034,1,341.65,140.66,5439.03,28,445.0,10970,12,False,1,POINT (21.07034 52.13313)
309,639000.0,32.19,1,1,1,2,3,1,5,2006,0,520.0,0,52.15937,21.0809,9,2563.42,164.39,6439.66,24,578.0,311,15,False,1,POINT (21.0809 52.15937)
88,628900.0,37.0,2,1,1,4,10,1,5,1963,3,0.0,3,52.26253,20.98155,9,743.43,77.5,726.47,12,613.0,88,18,False,0,POINT (20.98155 52.26253)
8011,610000.0,39.08,2,1,1,2,4,1,5,1965,2,600.0,0,52.19933,21.03589,1,1576.49,168.47,3840.66,13,258.0,8034,4,False,0,POINT (21.03589 52.19933)
8284,1374900.0,80.9,4,1,1,1,4,1,5,2002,0,1400.0,3,52.2031313,20.9564848,1,3244.73,115.59,947.26,16,0.0,8308,5,False,0,POINT (20.9564848 52.2031313)
13730,1296700.0,44.45,2,1,1,2,6,1,5,1957,1,400.0,0,52.2374455755,21.0075330734,9,138.45,15.08,1446.01,5,78.0,13781,9,False,0,POINT (21.0075330734 52.2374455755)
4857,1400000.0,50.0,2,1,0,0,2,2,5,2005,0,800.0,0,52.2059687,20.9960787,2,819.14,215.71,1753.92,12,166.0,4873,4,False,0,POINT (20.9960787 52.2059687)
5202,2480000.0,115.0,4,1,0,8,11,2,5,2001,0,0.0,0,52.2375444,21.002707,9,315.07,60.72,1521.0,7,54.0,5221,9,False,0,POINT (21.002707 52.2375444)
6284,1350000.0,680.0,4,1,1,0,2,1,5,1939,3,0.0,3,52.181,20.94239,9,5143.45,385.15,1364.79,21,1714.0,6305,16,False,1,POINT (20.94239 52.181)
13173,970000.0,49.0,2,1,0,8,10,1,3,2011,0,0.0,0,52.2362713,20.9594919,9,154.78,146.37,311.59,14,292.0,13223,17,False,0,POINT (20.9594919 52.2362713)
9645,2610000.0,95.27,3,0,1,1,2,1,5,2024,3,0.0,3,52.28202,20.96368,9,611.6,248.39,2940.04,18,633.0,9675,3,False,0,POINT (20.96368 52.28202)
12786,620000.0,30.39,1,1,6,3,3,1,5,1957,3,500.0,0,52.276613,20.9776,1,593.64,239.73,2139.1,17,449.0,12833,18,False,0,POINT (20.9776 52.276613)
909,730000.0,47.38,2,1,1,3,4,1,5,1981,0,770.0,1,52.1589782848,21.0384750366,4,380.87,230.78,3580.33,21,397.0,913,12,False,1,POINT (21.0384750366 52.1589782848)
7711,849000.0,49.0,2,1,1,6,10,1,5,1960,3,760.0,0,52.18972,20.99072,9,1732.65,116.89,808.38,16,951.0,7734,4,False,0,POINT (20.99072 52.18972)
7167,1699000.0,91.67,4,1,0,5,6,1,5,2008,0,0.0,0,52.1855620567,21.0454274443,3,1508.77,213.23,4035.75,16,635.0,7189,4,False,0,POINT (21.0454274443 52.1855620567)
2100,719000.0,44.4,2,1,1,3,6,1,5,2011,0,584.0,0,52.1888965262,20.8998919529,1,5610.13,131.62,1308.1,21,712.0,2106,11,False,1,POINT (20.8998919529 52.1888965262)
5638,606000.0,35.5,1,1,1,3,3,1,5,0,0,430.0,1,52.24129,21.08965,1,3203.46,383.38,1510.33,14,468.0,5658,6,False,0,POINT (21.08965 52.24129)
6821,2600000.0,113.6,5,0,0,6,8,2,5,2023,3,0.0,0,52.2243922231,20.9745895804,1,764.13,341.25,715.94,8,982.0,6843,17,False,0,POINT (20.9745895804 52.2243922231)
715,455000.0,26.94,1,1,1,4,4,1,5,0,3,370.0,0,52.23858,21.14541,9,7015.78,174.4,681.91,20,90.0,719,13,False,1,POINT (21.14541 52.23858)
973,590000.0,34.8,1,1,1,0,5,1,5,1959,2,600.0,0,52.23775735,20.96778794,1,423.02,140.86,645.83,13,659.0,977,17,False,0,POINT (20.96778794 52.23775735)
10818,930000.0,63.6,3,1,1,10,10,1,2,1986,0,0.0,0,52.1398,21.054,4,201.78,93.63,4484.77,26,536.0,10854,12,False,1,POINT (21.054 52.1398)
7095,839000.0,60.0,3,1,1,2,4,1,5,1967,2,780.0,1,52.1897439,21.05101024,1,2046.15,196.85,4499.49,16,183.0,7117,4,False,0,POINT (21.05101024 52.1897439)
12493,2135000.0,125.6,5,1,0,3,4,1,5,1999,0,1500.0,3,52.1331319,21.0703436,1,341.96,140.83,5439.3,28,445.0,12538,12,False,1,POINT (21.0703436 52.1331319)
3682,740000.0,61.0,3,1,1,2,12,1,5,1978,2,980.0,3,52.2372478461,21.1105420858,4,4689.49,141.32,1413.54,17,379.0,3691,6,False,1,POINT (21.1105420858 52.2372478461)
1352,590000.0,38.0,2,0,1,1,4,1,5,2024,1,0.0,0,52.2743508972,21.086649346,0,1920.05,67.1,588.24,19,1458.0,1357,10,False,1,POINT (21.086649346 52.2743508972)
7247,832000.0,45.0,3,1,1,10,10,1,5,1972,3,845.0,1,52.2678865,20.9633129317,9,685.54,122.1,1444.89,17,252.0,7269,18,False,0,POINT (20.9633129317 52.2678865)
11660,917300.0,41.71,2,1,1,5,12,1,5,2003,0,600.0,0,52.2018258,20.9741019439,1,2389.94,57.0,781.21,13,286.0,11701,5,False,0,POINT (20.9741019439 52.2018258)
11152,2325000.0,110.1,4,1,1,3,7,1,5,2006,0,1840.0,0,52.19238,20.98909,9,1709.4,202.46,597.04,16,669.0,11192,4,False,0,POINT (20.98909 52.19238)
661,1180000.0,79.0,4,1,1,8,8,1,5,2023,2,691.0,0,52.3171982124,20.9689164418,3,3935.31,228.68,2068.26,21,558.0,665,2,False,1,POINT (20.9689164418 52.3171982124)
3252,749000.0,46.0,3,1,1,4,4,1,5,1964,0,600.0,0,52.20110965,20.98194022,9,1910.54,130.35,860.06,14,174.0,3261,5,False,0,POINT (20.98194022 52.20110965)
5541,830000.0,39.0,2,1,6,2,4,1,5,1922,0,800.0,0,52.2359897,21.0205579,1,245.01,148.64,557.77,7,149.0,5561,9,False,0,POINT (21.0205579 52.2359897)
6395,790000.0,56.8,3,1,1,5,7,1,5,2001,0,0.0,3,52.346979,20.940793,9,6195.03,207.16,2451.04,28,1550.0,6416,2,False,2,POINT (20.940793 52.346979)
169,2100000.0,127.47,4,1,6,2,4,2,5,1998,0,1400.0,0,52.2432428,20.9194158,1,450.72,384.28,2700.13,22,307.0,170,1,False,1,POINT (20.9194158 52.2432428)
8696,1100000.0,62.71,2,1,0,2,6,2,5,2008,0,974.0,0,52.1579081,21.0720118,3,1952.71,199.79,5858.47,26,577.0,8721,15,False,1,POINT (21.0720118 52.1579081)
5254,798000.0,25.0,1,1,1,1,10,1,5,2020,3,500.0,0,52.25516,20.97883,9,1076.74,190.86,450.01,12,646.0,5273,17,False,0,POINT (20.97883 52.25516)
4312,2770000.0,185.0,6,1,1,2,3,1,5,1996,3,0.0,0,52.128,21.06399,9,358.83,205.09,4975.63,29,1150.0,4324,12,False,1,POINT (21.06399 52.128)
7621,1096196.0,61.24,3,1,1,0,5,1,5,2016,0,0.0,0,52.22887,20.89293,9,1737.06,276.08,2575.47,25,1786.0,7644,1,False,1,POINT (20.89293 52.22887)
9068,925750.0,52.9,3,1,1,2,10,2,5,0,0,800.0,0,52.28907875,21.0276029357,9,475.23,164.08,1198.29,19,370.0,9094,10,False,0,POINT (21.0276029357 52.28907875)
5233,1410000.0,46.88,2,1,0,3,6,1,5,2011,0,0.0,0,52.2237,21.0273,1,901.92,117.87,1105.4,5,55.0,5252,9,False,0,POINT (21.0273 52.2237)
2659,699000.0,31.13,2,1,1,3,3,1,5,1945,0,565.85,0,52.2407794196,20.9670425622,9,507.21,131.61,612.02,15,672.0,2667,17,False,0,POINT (20.9670425622 52.2407794196)
6191,470000.0,28.8,1,1,1,2,2,1,2,2010,0,0.0,0,52.31126025,21.07933842,9,2854.17,388.31,3707.31,25,979.0,6212,2,False,1,POINT (21.07933842 52.31126025)
10469,860000.0,37.85,2,1,1,2,6,2,5,2018,3,0.0,0,52.17282,20.9968,9,1984.62,166.56,1006.77,20,395.0,10505,4,False,0,POINT (20.9968 52.17282)
13876,1439000.0,91.33,4,1,6,4,4,2,5,1990,0,1350.0,0,52.1969902,21.014328,1,142.47,71.39,2344.27,13,315.0,13927,4,False,0,POINT (21.014328 52.1969902)
9113,650000.0,34.4,2,1,1,1,10,1,5,1964,0,450.0,0,52.23163,21.00059,9,151.34,66.11,910.99,5,614.0,9139,9,False,0,POINT (21.00059 52.23163)
3138,1200000.0,57.51,3,1,1,1,3,2,5,2017,0,800.0,0,52.2080403954,21.0658394235,7,3589.38,250.21,3840.12,15,473.0,3147,4,False,1,POINT (21.0658394235 52.2080403954)
2991,890000.0,48.0,2,1,1,3,6,1,5,2015,0,0.0,0,52.16277,20.99408,9,2255.06,136.63,576.02,22,346.0,3000,12,False,0,POINT (20.99408 52.16277)
5081,840501.0,59.61,3,0,1,5,5,1,5,2026,1,0.0,0,52.1977039385,21.0830484766,9,4402.23,129.75,5368.51,18,620.0,5100,4,False,1,POINT (21.0830484766 52.1977039385)
12021,599000.0,35.9,2,1,1,9,10,1,5,1965,0,855.0,0,52.1925511,21.0055787,2,740.35,246.03,1715.36,13,1037.0,12063,4,False,0,POINT (21.0055787 52.1925511)
5331,659000.0,36.0,2,1,1,3,11,1,5,1965,3,0.0,0,52.22662,20.99039,9,590.21,138.97,96.63,7,409.0,5351,17,False,0,POINT (20.99039 52.22662)
2293,1140000.0,67.06,3,1,1,2,6,2,5,2013,0,1100.0,0,52.2054781097,20.8938277142,3,3916.09,149.26,284.87,22,574.0,2299,16,False,1,POINT (20.8938277142 52.2054781097)
12168,700000.0,34.0,1,1,6,3,4,1,5,1947,3,0.0,0,52.205871,21.00757,9,203.88,146.7,2309.23,11,207.0,12210,4,False,0,POINT (21.00757 52.205871)
2986,750000.0,43.3,2,1,1,3,7,1,5,1986,0,700.0,0,52.2275132,21.0906548,6,3832.09,155.54,2712.96,15,145.0,2995,6,False,1,POINT (21.0906548 52.2275132)
5495,600000.0,39.0,1,1,1,6,12,1,5,2002,2,600.0,0,52.1992652621,20.9678949603,1,2881.14,58.22,294.38,14,327.0,5515,5,False,0,POINT (20.9678949603 52.1992652621)
1822,1055000.0,66.76,3,1,0,1,17,1,5,2018,0,0.0,0,52.2330113694,21.1121408837,9,4914.72,99.9,1658.29,15,809.0,1827,6,False,1,POINT (21.1121408837 52.2330113694)
13504,595000.0,55.0,2,1,1,0,1,1,1,1999,2,0.0,2,52.1589012146,21.1634998322,9,7321.64,389.29,2938.46,24,971.0,13554,13,False,2,POINT (21.1634998322 52.1589012146)
9194,1352325.0,58.76,3,0,0,9,15,1,5,2026,3,800.0,0,52.22452,20.92671,0,1757.55,190.72,1813.91,17,234.0,9220,17,False,0,POINT (20.92671 52.22452)
6001,529000.0,21.92,1,1,1,5,10,1,5,1964,0,550.0,1,52.18828,21.02015,9,189.36,145.09,2434.11,14,133.0,6021,4,False,0,POINT (21.02015 52.18828)
6679,942800.0,62.9,3,1,1,11,12,1,5,1982,0,1150.0,1,52.15227,21.04333,4,283.65,251.84,4117.76,23,534.0,6700,12,False,1,POINT (21.04333 52.15227)
1927,698000.0,35.2,2,1,0,0,2,1,5,2015,0,400.0,0,52.1733220538,21.1141756407,1,5299.49,443.08,5066.95,25,612.0,1932,15,False,2,POINT (21.1141756407 52.1733220538)
2977,749000.0,47.7,2,1,1,1,4,2,5,2007,0,600.0,0,52.3111147018,21.0655064275,9,2332.14,137.34,3820.53,23,382.0,2986,2,False,1,POINT (21.0655064275 52.3111147018)
1148,1255000.0,78.09,4,1,0,6,6,2,5,2015,0,900.0,0,52.170352,20.997534,9,1953.29,47.66,855.98,20,134.0,1153,4,False,0,POINT (20.997534 52.170352)
4044,709000.0,38.8,2,1,1,2,15,1,5,1972,2,830.0,0,52.23539,20.99071,4,513.13,26.09,1059.1,7,477.0,4056,17,False,0,POINT (20.99071 52.23539)
1069,1130000.0,69.23,3,1,1,1,3,1,5,1959,0,940.0,0,52.2443275,20.9446939126,1,563.1,63.38,995.44,17,275.0,1074,17,False,0,POINT (20.9446939126 52.2443275)
6017,2430000.0,143.21,5,1,1,4,5,1,5,2001,0,0.0,0,52.1327727303,21.0567885612,1,495.94,132.92,4512.7,27,712.0,6037,12,False,1,POINT (21.0567885612 52.1327727303)
8103,1049000.0,56.18,2,1,1,0,3,2,5,2010,0,960.0,0,52.1590326857,21.0801623238,8,2501.43,122.47,6393.91,23,640.0,8126,15,False,1,POINT (21.0801623238 52.1590326857)
10980,3325095.0,116.67,5,1,0,1,8,1,5,2016,0,1400.0,0,52.2882144986,20.9414702303,1,253.41,265.6,4142.67,22,627.0,11018,3,False,1,POINT (20.9414702303 52.2882144986)
1237,1621000.0,68.72,3,1,0,2,3,1,5,2022,0,950.0,0,52.20464705,21.0684914452,9,3867.38,101.4,4243.18,16,560.0,1242,4,False,1,POINT (21.0684914452 52.20464705)
4281,1213500.0,71.4,3,1,1,3,4,1,5,2008,0,1150.0,0,52.2121607,20.91738,9,2963.75,236.23,676.46,20,554.0,4293,16,False,1,POINT (20.91738 52.2121607)
12943,679000.0,39.57,2,1,1,9,9,1,5,1967,2,0.0,3,52.2598891,20.9659241,9,1368.38,193.18,603.32,16,627.0,12993,18,False,0,POINT (20.9659241 52.2598891)
7302,899000.0,32.0,1,1,1,5,6,1,5,2018,0,450.0,0,52.21453,20.96902,9,1893.73,61.97,595.51,11,374.0,7324,5,False,0,POINT (20.96902 52.21453)
960,810000.0,40.66,2,1,1,2,4,1,5,2019,0,550.0,0,52.2372418769,20.8951780482,9,1198.03,118.24,3517.06,24,1627.0,964,1,False,1,POINT (20.8951780482 52.2372418769)
9172,960000.0,73.0,4,1,1,8,10,2,5,1983,2,800.0,1,52.222837,21.0868449,4,3936.09,12.07,3294.1,15,337.0,9198,6,False,1,POINT (21.0868449 52.222837)
8943,1150000.0,61.99,3,1,1,6,15,1,5,1976,0,0.0,0,52.23345,20.96833,9,130.34,43.86,821.8,11,326.0,8968,17,False,0,POINT (20.96833 52.23345)
6241,515000.0,24.64,1,1,1,7,8,1,5,1968,0,500.0,1,52.27213,20.99322,4,613.61,213.27,1436.01,15,258.0,6262,18,False,0,POINT (20.99322 52.27213)
8916,699000.0,45.4,2,1,1,11,15,1,5,1978,0,660.0,1,52.2398689,21.1079407,9,4461.5,118.24,1102.56,16,237.0,8941,6,False,1,POINT (21.1079407 52.2398689)
3626,1300000.0,60.0,3,1,1,2,3,1,5,2018,0,0.0,0,52.2439608605,20.9087205969,9,574.15,296.1,3433.43,23,460.0,3635,1,False,1,POINT (20.9087205969 52.2439608605)
4140,799000.0,46.0,2,1,0,6,6,1,5,2013,0,0.0,0,52.33208,20.93577,1,4508.88,40.66,3416.09,25,1193.0,4152,2,False,1,POINT (20.93577 52.33208)
9160,870000.0,85.33,3,1,6,0,1,1,0,1926,2,1500.0,0,52.26239,21.17998,1,8350.35,139.25,1622.74,25,276.0,9186,8,False,2,POINT (21.17998 52.26239)
4678,920000.0,46.0,3,1,1,1,10,1,5,1969,0,0.0,0,52.2429649038,20.9781241603,9,1272.54,124.98,1351.21,11,1358.0,4693,17,False,0,POINT (20.9781241603 52.2429649038)
11522,1340000.0,63.0,2,1,0,2,4,2,5,2011,0,833.0,0,52.1602504,21.0724968,6,2125.47,66.06,5857.56,25,380.0,11562,15,False,1,POINT (21.0724968 52.1602504)
12787,3299000.0,154.9,5,1,1,1,4,1,5,1930,0,1400.0,0,52.24712,21.05937,9,1077.1,44.94,596.22,11,133.0,12834,6,False,0,POINT (21.05937 52.24712)
13354,877000.0,63.0,3,1,1,6,12,1,5,0,3,0.0,3,52.25607,20.9147,9,1834.29,186.31,3206.91,24,943.0,13404,1,False,1,POINT (20.9147 52.25607)
10828,754000.0,47.21,2,1,6,3,4,1,5,1913,0,964.0,0,52.2510341729,21.0391454508,1,348.01,82.94,559.21,11,574.0,10864,7,False,0,POINT (21.0391454508 52.2510341729)
9706,840000.0,95.0,4,1,1,1,1,1,2,1992,2,0.0,0,52.21252,21.20043,0,11356.76,409.08,2356.14,27,1606.0,9737,13,False,2,POINT (21.20043 52.21252)
5033,2380000.0,117.0,3,1,0,4,6,0,5,2006,0,1400.0,0,52.270880549,20.9750047735,7,151.78,162.88,1652.53,14,170.0,5052,18,False,0,POINT (20.9750047735 52.270880549)
4094,515000.0,38.0,2,1,1,4,4,1,5,1970,0,600.0,1,52.1908220486,20.8883175688,9,5582.28,142.86,639.91,24,183.0,4106,11,False,1,POINT (20.8883175688 52.1908220486)
12751,1246000.0,63.84,3,1,1,2,7,1,5,2015,0,0.0,0,52.16277,20.99423,9,2244.8,145.12,584.26,22,343.0,12797,12,False,0,POINT (20.99423 52.16277)
10172,994000.0,57.8,3,1,1,9,10,1,5,1978,3,1000.0,1,52.16858,21.02662,4,371.18,116.14,2702.64,18,427.0,10205,4,False,0,POINT (21.02662 52.16858)
4759,1649000.0,63.77,3,1,0,2,4,1,5,2015,0,1000.0,0,52.2034860961,20.9517792377,1,3289.9,174.86,681.78,17,258.0,4774,5,False,0,POINT (20.9517792377 52.2034860961)
1321,1190000.0,53.0,2,1,1,1,2,1,5,1955,0,0.0,3,52.2339978,21.0173763,1,294.28,186.13,712.26,7,441.0,1326,9,False,0,POINT (21.0173763 52.2339978)
1649,1120000.0,82.57,3,1,0,8,8,2,2,2006,3,1200.0,3,52.143172,21.035943,9,952.01,160.67,3485.88,23,189.0,1654,12,False,1,POINT (21.035943 52.143172)
2087,1170000.0,72.0,3,1,1,6,6,1,5,1959,3,0.0,0,52.23076,21.01739,9,448.63,35.49,780.22,3,420.0,2093,9,False,0,POINT (21.01739 52.23076)
10140,1180000.0,74.89,3,1,1,2,8,1,5,2016,3,1100.0,3,52.229725,21.10609,9,4652.26,107.6,2166.6,18,1005.0,10173,6,False,1,POINT (21.10609 52.229725)
13492,4050000.0,134.79,4,0,0,3,5,1,5,2024,1,0.0,0,52.1940794,21.0072248,1,553.87,145.99,1826.53,12,867.0,13542,4,False,0,POINT (21.0072248 52.1940794)
13377,4150000.0,170.34,5,1,1,3,3,1,5,1939,2,0.0,0,52.23282,21.05466,9,1663.96,92.14,1518.01,9,558.0,13427,6,False,0,POINT (21.05466 52.23282)
12897,950000.0,68.0,3,1,1,10,10,1,5,1980,2,900.0,3,52.1491932,21.0548746,4,502.08,70.05,4943.78,23,1042.0,12945,12,False,1,POINT (21.0548746 52.1491932)
13961,4780000.0,186.0,4,1,0,3,7,2,5,2004,3,0.0,3,52.2622386,20.986342,9,569.5,251.22,453.79,12,497.0,14012,18,False,0,POINT (20.986342 52.2622386)
3852,1099000.0,90.4,4,1,1,4,4,1,5,2004,0,0.0,0,52.3314268,20.94281168,9,4513.46,88.79,2942.96,26,1554.0,3861,2,False,1,POINT (20.94281168 52.3314268)
7661,745000.0,50.0,2,1,6,1,4,1,5,1960,2,820.0,0,52.2099556844,20.9744814548,1,2222.55,108.19,1217.15,15,0.0,7684,5,False,0,POINT (20.9744814548 52.2099556844)
7844,908592.0,49.38,2,0,1,0,8,1,5,2025,2,700.0,0,52.2287190661,20.9400425555,7,1152.62,217.92,1220.75,19,485.0,7867,17,False,0,POINT (20.9400425555 52.2287190661)
6493,1374000.0,72.3,3,1,0,3,5,2,5,2007,0,1170.0,0,52.2017480677,21.0463558572,1,2323.01,22.11,3758.67,13,393.0,6514,4,False,1,POINT (21.0463558572 52.2017480677)
13866,1690740.8,117.92,3,0,1,0,3,1,5,2023,1,0.0,3,52.2338773523,20.9148874289,9,547.59,161.16,2966.08,21,395.0,13917,1,False,1,POINT (20.9148874289 52.2338773523)
6827,469000.0,38.0,2,1,1,6,10,1,5,1973,2,560.0,1,52.28633,21.03265,9,789.03,86.47,1227.6,19,272.0,6849,10,False,0,POINT (21.03265 52.28633)
5333,842740.0,58.12,3,0,0,0,3,1,5,2025,3,0.0,0,52.2433521108,21.1194777489,9,5199.25,128.48,1114.13,20,422.0,5353,6,False,1,POINT (21.1194777489 52.2433521108)
391,699000.0,51.29,3,1,1,0,2,1,5,2024,0,445.0,0,52.32696425,21.0591116107,6,3917.76,250.18,4343.54,25,1534.0,393,2,False,1,POINT (21.0591116107 52.32696425)
3143,1500000.0,36.33,2,1,1,5,10,1,5,2023,0,578.0,0,52.23522,20.99436,9,288.09,88.84,1063.33,6,309.0,3152,17,False,0,POINT (20.99436 52.23522)
9718,579900.0,46.0,2,1,1,7,8,1,5,1983,0,800.0,1,52.27263,20.92216,9,1930.03,177.3,3854.37,22,445.0,9749,3,False,1,POINT (20.92216 52.27263)
2574,2850000.0,85.0,3,1,0,7,4,1,5,0,0,0.0,0,52.2359662138,20.9847638695,9,630.28,274.3,1203.46,9,835.0,2582,17,False,0,POINT (20.9847638695 52.2359662138)
7359,663875.0,28.25,1,1,1,2,6,1,5,2016,0,480.0,0,52.17764,21.0202,9,450.85,136.4,2285.99,17,1224.0,7382,4,False,0,POINT (21.0202 52.17764)
3386,580000.0,31.09,2,1,6,1,4,1,5,1932,2,600.0,0,52.260261,20.99899,9,371.06,230.36,470.6,13,219.0,3395,18,False,0,POINT (20.99899 52.260261)
8295,519000.0,35.8,1,1,1,1,2,1,5,2005,0,550.0,0,52.3204345,21.0563544653,1,3170.59,116.46,3978.66,22,848.0,8319,2,False,1,POINT (21.0563544653 52.3204345)
8925,599000.0,31.0,2,1,0,2,5,1,5,2016,3,450.0,0,52.24498,20.8986,9,1133.55,134.74,4119.99,21,1122.0,8950,1,False,1,POINT (20.8986 52.24498)
2481,3000000.0,137.63,3,1,6,2,4,1,5,1930,3,1619.76,1,52.2187873219,21.0059084894,1,594.46,121.55,1281.78,5,238.0,2489,9,False,0,POINT (21.0059084894 52.2187873219)
3065,598000.0,42.0,2,1,1,7,10,1,5,0,3,600.0,0,52.2709919979,20.9363063391,4,1499.23,115.62,2960.12,21,444.0,3074,3,False,0,POINT (20.9363063391 52.2709919979)
5864,498750.0,37.5,2,1,1,4,4,1,5,1970,2,419.0,0,52.2966729031,21.026611884,9,294.75,126.39,975.92,20,503.0,5884,10,False,0,POINT (21.026611884 52.2966729031)
10729,610000.0,33.0,2,1,1,4,4,1,5,1935,0,700.0,0,52.266923,20.977407,9,491.1,44.9,1251.81,13,87.0,10765,18,False,0,POINT (20.977407 52.266923)
197,850000.0,50.0,2,0,0,3,3,1,5,2025,1,0.0,0,52.1911779734,20.9559631866,9,3917.13,116.68,920.64,19,626.0,198,16,False,0,POINT (20.9559631866 52.1911779734)
10053,420000.0,31.2,1,1,1,4,4,1,3,2007,0,530.0,2,52.1948211,20.9060485163,6,4901.8,219.59,1401.96,21,664.0,10086,11,False,1,POINT (20.9060485163 52.1948211)
8781,750000.0,49.4,3,1,1,3,10,1,5,1970,3,0.0,3,52.1760139167,21.0077743893,6,1195.77,163.79,1493.96,17,707.0,8806,4,False,0,POINT (21.0077743893 52.1760139167)
4080,1190000.0,68.7,2,1,1,3,3,1,5,2000,3,1275.0,0,52.171885,21.01436,9,795.07,236.09,1964.37,18,602.0,4092,4,False,1,POINT (21.01436 52.171885)
6765,950000.0,53.0,2,1,1,1,3,1,5,1956,0,0.0,0,52.2435,21.0817,1,2631.68,157.92,1858.46,15,576.0,6787,6,False,0,POINT (21.0817 52.2435)
4358,1370000.0,99.0,4,1,6,1,2,1,2,1938,2,1000.0,0,52.2079155441,20.9164510234,1,3429.13,159.62,208.65,20,156.0,4370,16,False,1,POINT (20.9164510234 52.2079155441)
3295,1250000.0,60.83,3,1,0,2,12,1,5,2020,0,550.0,0,52.2276975693,20.9015000115,1,1444.73,23.92,2558.59,22,1191.0,3304,1,False,1,POINT (20.9015000115 52.2276975693)
7204,2985000.0,78.5,3,1,1,2,6,2,5,2010,0,1400.0,0,52.24071,21.02581,9,336.07,120.25,795.57,10,190.0,7226,9,False,0,POINT (21.02581 52.24071)
11622,620000.0,28.0,1,1,0,4,7,1,5,2020,0,420.0,3,52.17568184,20.99216938,9,2169.18,104.44,616.71,21,774.0,11663,4,False,0,POINT (20.99216938 52.17568184)
2146,1100000.0,92.1,3,1,1,4,5,1,5,2000,0,1200.0,0,52.33104,20.93829,1,4415.79,221.5,3253.73,27,1264.0,2152,2,False,1,POINT (20.93829 52.33104)
13601,920000.0,52.0,2,1,0,0,7,2,5,2006,0,900.0,0,52.204135,20.99641,9,871.04,215.14,1611.69,11,359.0,13651,4,False,0,POINT (20.99641 52.204135)
5855,895000.0,49.09,2,1,6,4,4,1,5,1936,0,940.0,0,52.20651785,21.01611784,1,534.14,252.47,2748.17,9,79.0,5875,4,False,0,POINT (21.01611784 52.20651785)
7578,1180000.0,91.0,4,1,1,3,4,1,5,1998,1,1315.0,3,52.23950545,20.91020963,1,151.58,84.1,3288.21,22,722.0,7601,1,False,1,POINT (20.91020963 52.23950545)
6999,650000.0,47.8,2,1,1,0,2,1,5,1952,0,860.0,0,52.26175,21.18054,1,8406.89,146.09,1634.81,25,268.0,7021,8,False,2,POINT (21.18054 52.26175)
11488,489000.0,28.0,1,1,1,6,10,1,5,1985,2,600.0,1,52.19671,20.9773,9,2365.06,221.46,426.52,14,452.0,11528,5,False,0,POINT (20.9773 52.19671)
4918,725000.0,51.0,2,1,1,4,5,1,5,1952,3,700.0,0,52.26082,21.02822,1,775.07,95.05,754.56,13,20.0,4935,7,False,0,POINT (21.02822 52.26082)
12941,679000.0,49.14,2,1,1,2,3,1,2,2006,2,462.0,0,52.18066925,21.0994025287,0,5009.52,208.36,5412.1,22,362.0,12991,15,False,1,POINT (21.0994025287 52.18066925)
7948,310000.0,16.3,1,1,1,1,4,1,2,0,0,500.0,0,52.20796,20.9313,1,3532.91,430.41,696.4,19,1097.0,7971,16,False,0,POINT (20.9313 52.20796)
3594,579000.0,50.9,2,1,1,0,8,1,5,2005,3,0.0,0,52.3484331,20.942118,1,6367.63,33.01,2295.14,27,1368.0,3603,2,False,1,POINT (20.942118 52.3484331)
10536,1250000.0,75.0,3,1,1,1,3,1,5,1987,0,1470.0,0,52.1374127,21.0550219,4,338.21,173.73,4483.06,27,512.0,10572,12,False,1,POINT (21.0550219 52.1374127)
4354,700000.0,45.0,3,1,1,7,10,1,5,0,0,700.0,1,52.2030675,20.9779122,9,2101.48,157.23,1067.07,13,47.0,4366,5,False,0,POINT (20.9779122 52.2030675)
12791,2275000.0,109.4,3,1,0,1,10,1,5,2009,0,0.0,3,52.1695649,21.0194662585,9,515.89,273.28,2234.54,17,490.0,12838,4,False,0,POINT (21.0194662585 52.1695649)
